Model-Year,Make,Model,Vehicle-Class,Engine-Size,Cylinders,Transmission,Fuel-Type,Fuel-Consumption-City,Fuel-Consumption-Hwy,Fuel-Consumption-Comb,CO2-Emissions,Warranty Period,Sound System Quality
,Jaguar,XF 25t AWD,Mid-size,2.0,4,AS8,Z,10.1,7.2,8.8,207,7,2
,Jaguar,XF 35t AWD,Mid-size,3.0,6,AS8,Z,12.0,8.4,10.4,243,5,1
,Jaguar,XJ R-Sport AWD,Full-size,3.0,6,AS8,Z,14.0,9.0,11.8,276,7,3
,Jaguar,XJL Portfolio AWD,Full-size,3.0,6,AS8,Z,14.0,9.4,11.9,280,4,3
,Jaguar,XJR LWB,Full-size,5.0,8,AS8,Z,15.8,10.3,,313,7,2
,Jeep,Cherokee,SUV: Small,2.0,4,A9,X,10.4,7.6,9.1,214,3,4
,Jeep,Cherokee,SUV: Small,2.4,4,A9,X,10.8,7.6,9.3,219,7,4
,Jeep,Cherokee,SUV: Small,3.2,6,A9,X,11.9,8.2,10.2,240,6,5
,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.0,4,A9,X,11.2,8.0,9.8,229,6,2
,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4,A9,X,11.2,8.0,9.8,230,10,3
,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,3.2,6,A9,X,12.2,8.6,10.6,249,5,4
,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,2.0,4,A9,X,11.5,8.6,10.2,240,7,4
,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,3.2,6,A9,X,12.8,9.0,11.1,259,6,1
,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,2.0,4,A9,X,11.8,9.2,10.6,249,2,1
,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,3.2,6,A9,X,12.9,9.9,11.6,269,4,5
,Jeep,Compass,SUV: Small,2.4,4,A6,X,10.6,7.6,9.3,218,4,4
,Jeep,Compass,SUV: Small,2.4,4,M6,X,10.4,7.3,9.0,211,9,4
,Jeep,Compass 4X4,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,222,10,2
,Jeep,Compass 4X4,SUV: Small,2.4,4,M6,X,10.8,7.6,9.4,221,6,1
,Jeep,Grand Cherokee 4X4,SUV: Standard,3.6,6,A8,X,12.7,9.6,11.3,265,6,1
,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,331,7,4
,Jeep,Grand Cherokee 4X4 EcoDiesel,SUV: Standard,3.0,6,A8,D,11.2,8.5,10.0,268,1,5
,Jeep,Grand Cherokee 4X4 SRT,SUV: Standard,6.4,8,A8,Z,18.3,12.6,15.7,368,10,4
,Jeep,Grand Cherokee 4X4 Trackhawk,SUV: Standard,6.2,8,A8,Z,20.9,13.8,17.7,413,8,3
,Jeep,Renegade,SUV: Small,1.3,4,A9,X,9.8,7.4,8.7,204,6,1
,Jeep,Renegade,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,222,2,1
,Jeep,Renegade 4X4,SUV: Small,1.3,4,A9,X,10.1,8.1,9.2,216,6,2
,Jeep,Renegade 4X4,SUV: Small,2.4,4,A9,X,11.2,8.2,9.8,230,7,5
,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4,A9,X,10.8,8.7,9.9,230,7,2
,Jeep,Wrangler JL 4X4,SUV: Small,2.0,4,A8,X,10.5,9.4,10.0,233,9,1
,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,A8,X,12.8,10.4,11.8,274,8,5
,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,M6,X,13.7,9.6,11.8,277,6,4
,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,2.0,4,A8,X,10.9,10.0,10.5,245,4,4
,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,A8,X,12.9,10.2,11.7,275,3,5
,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,M6,X,13.8,10.1,12.2,285,10,3
,Kia,Cadenza,Full-size,3.3,6,AS8,X,11.6,8.5,10.2,238,10,4
,Kia,Forte,Mid-size,2.0,4,AV,X,7.7,5.9,6.9,164,4,2
,Kia,Forte,Mid-size,2.0,4,M6,X,8.6,6.4,7.6,180,3,4
,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.6,5.1,4.8,114,6,4
,Kia,Niro FE,Station wagon: Small,1.6,4,AM6,X,4.5,4.8,4.7,110,5,3
,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,X,5.1,5.8,5.4,129,2,4
,Kia,Optima,Full-size,2.0,4,AS6,X,11.2,7.9,9.7,230,6,2
,Kia,Optima,Full-size,2.4,4,AS6,X,9.5,7.1,8.4,199,9,2
,Kia,Optima Hybrid,Mid-size,2.0,4,AM6,X,6.1,5.2,5.7,133,4,2
,Kia,Rio,Compact,1.6,4,AS6,X,8.5,6.4,7.5,177,6,1
,Kia,Rio,Compact,1.6,4,M6,X,8.3,6.4,7.5,175,9,4
,Kia,Sedona,Minivan,3.3,6,AS8,X,12.7,10.0,,272,5,4
,Kia,Sorento,SUV: Small,2.4,4,AS6,X,10.7,8.2,9.6,225,2,5
,Kia,Sorento AWD,SUV: Small,2.4,4,AS6,X,11.2,9.0,10.2,242,8,3
,Kia,Sorento AWD,SUV: Small,3.3,6,AS8,X,12.5,9.7,11.2,265,9,1
,Kia,Soul,Station wagon: Small,1.6,4,AM7,X,9.1,7.7,8.5,199,2,4
,Kia,Soul,Station wagon: Small,1.6,4,AS6,X,9.0,7.6,8.4,198,3,2
,Kia,Soul,Station wagon: Small,2.0,4,AS6,X,9.5,7.8,8.7,206,2,1
,Kia,Sportage,SUV: Small,2.4,4,AS6,X,10.3,7.8,9.2,218,2,1
,Kia,Sportage AWD,SUV: Small,2.0,4,AS6,X,11.9,10.2,11.1,263,8,2
,Kia,Sportage AWD,SUV: Small,2.4,4,AS6,X,11.3,9.5,10.5,247,6,5
,Kia,Stinger AWD,Mid-size,2.0,4,AS8,Z,11.1,8.1,9.7,229,1,4
,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.6,9.6,11.8,279,5,3
,Lamborghini,Aventador Coupe,Two-seater,6.5,12,AM7,Z,26.3,15.6,21.5,487,2,5
,Lamborghini,Aventador Roadster,Two-seater,6.5,12,AM7,Z,26.6,15.8,21.7,493,2,3
,Lamborghini,Huracan Coupe,Two-seater,5.2,10,AM7,Z,18.1,13.2,15.9,366,7,3
,Lamborghini,Huracan Coupe AWD,Two-seater,5.2,10,AM7,Z,17.9,13.0,15.7,370,7,4
,Lamborghini,Huracan Spyder,Two-seater,5.2,10,AM7,Z,18.1,13.2,15.9,366,1,1
,Lamborghini,Huracan Spyder AWD,Two-seater,5.2,10,AM7,Z,17.9,13.0,15.7,370,3,2
,Lamborghini,Huracan Performante Coupe,Two-seater,5.2,10,AM7,Z,17.9,13.0,15.7,370,4,3
,Lamborghini,Huracan Performante Spyder,Two-seater,5.2,10,AM7,Z,17.9,13.0,15.7,370,8,5
,Lamborghini,Urus,SUV: Standard,4.0,8,AS8,Z,19.2,14.1,16.9,384,10,4
,Land Rover,Discovery,SUV: Standard,3.0,6,AS8,Z,14.8,11.4,13.3,311,3,4
,Land Rover,Discovery TD6 Diesel,SUV: Standard,3.0,6,AS8,D,11.3,9.2,10.4,279,5,5
,Land Rover,Discovery Sport,SUV: Small,2.0,4,AS9,Z,11.4,9.3,10.5,246,10,3
,Land Rover,Range Rover 3.0,SUV: Standard,3.0,6,AS8,Z,14.1,10.3,12.4,291,1,3
,Land Rover,Range Rover TD6 Diesel,SUV: Standard,3.0,6,AS8,D,10.7,8.3,9.6,256,7,3
,Land Rover,Range Rover 5.0 Supercharged,SUV: Standard,5.0,8,AS8,Z,14.4,11.3,13.0,305,10,5
,Land Rover,Range Rover SVAutobiography LWB,SUV: Standard,5.0,8,AS8,Z,17.9,12.7,15.5,365,3,3
,Land Rover,Range Rover Sport 3.0,SUV: Standard,3.0,6,AS8,Z,14.1,10.3,12.4,291,5,5
,Land Rover,Range Rover Sport TD6 Diesel,SUV: Standard,3.0,6,AS8,D,10.7,8.3,9.6,256,8,4
,Land Rover,Range Rover Sport Supercharged,SUV: Standard,5.0,8,AS8,Z,14.1,10.7,12.6,294,4,5
,Land Rover,Range Rover Evoque,SUV: Small,2.0,4,AS9,Z,10.9,8.0,9.6,225,1,2
,Land Rover,Range Rover Evoque Convertible,SUV: Small,2.0,4,AS9,Z,11.2,8.2,9.8,231,6,1
,Land Rover,Range Rover Velar D180,SUV: Small,2.0,4,AS8,D,9.2,7.8,8.5,229,5,1
,Land Rover,Range Rover Velar P300,SUV: Small,2.0,4,AS8,Z,11.7,9.2,10.6,248,1,2
,Land Rover,Range Rover Velar P380,SUV: Small,3.0,6,AS8,Z,13.0,10.0,11.6,273,3,5
,Lexus,ES 300h,Mid-size,2.5,4,AV6,X,5.5,5.2,5.3,124,4,1
,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.6,7.2,9.1,211,2,2
,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,219,8,3
,Lexus,GS 350 AWD,Mid-size,3.5,6,AS6,Z,12.3,9.1,10.9,254,2,2
,Lexus,GS F,Compact,5.0,8,AS8,Z,14.9,9.7,12.5,293,4,1
,Lexus,GX 460,SUV: Standard,4.6,8,AS6,Z,16.0,12.9,14.6,341,5,5
,Lexus,IS 300,Compact,2.0,4,AS8,Z,11.0,7.6,9.5,220,2,5
,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,254,8,5
,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,254,5,1
,Lexus,LC 500,Subcompact,5.0,8,AS10,Z,15.1,9.5,12.6,294,1,3
,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,189,3,5
,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.1,8.7,11.1,261,8,4
,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.3,7.7,9.1,214,5,3
,Lexus,LX 570,SUV: Standard,5.7,8,AS8,Z,18.2,12.8,15.8,371,1,2
,Lexus,NX 300 AWD,SUV: Small,2.0,4,AS6,Z,10.7,8.5,9.7,226,3,4
,Lexus,NX 300 AWD F SPORT,SUV: Small,2.0,4,AS6,Z,10.8,8.9,9.9,232,7,3
,Lexus,NX 300h AWD,SUV: Small,2.5,4,AV6,X,7.2,7.9,7.5,176,10,1
,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,13.1,9.8,11.2,262,3,4
,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,13.1,9.8,11.2,262,5,3
,Lexus,RC F,Subcompact,5.0,8,AS8,Z,15.2,9.5,12.6,289,10,3
,Lexus,RX 350 AWD,SUV: Small,3.5,6,AS8,X,12.2,9.0,10.8,252,10,3
,Lexus,RX 350 L AWD,SUV: Small,3.5,6,AS8,X,13.1,9.4,11.1,268,6,3
,Lexus,RX 450h AWD,SUV: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,185,5,5
,Lexus,RX 450h L AWD,SUV: Standard,3.5,6,AV6,Z,8.1,8.4,8.1,190,5,4
,Lexus,UX 200,Mid-size,2.0,4,AS10,X,8.0,6.3,7.2,168,10,3
,Lexus,UX 250h,Compact,2.0,4,AV6,X,5.5,5.7,5.6,130,9,2
,Lexus,UX 250h AWD,Compact,2.0,4,AV6,X,5.7,6.2,6.0,140,2,3
,Lincoln,Continental AWD,Full-size,2.7,6,AS6,X,14.0,9.4,12.0,281,6,5
,Lincoln,Continental AWD,Full-size,3.0,6,AS6,X,14.5,9.8,,289,8,4
,Lincoln,Continental AWD,Full-size,3.7,6,AS6,X,14.3,9.7,12.2,287,1,4
,Lincoln,MKC AWD,SUV: Small,2.0,4,AS6,X,12.3,9.3,11.0,257,2,3
,Lincoln,MKC AWD (Start/Stop),SUV: Small,2.0,4,AS6,X,12.2,9.3,10.9,256,4,3
,Lincoln,MKC AWD,SUV: Small,2.3,4,AS6,X,13.1,9.5,11.5,270,10,2
,Lincoln,MKT AWD,SUV: Standard,3.5,6,AS6,X,15.7,11.2,13.7,322,3,4
,Lincoln,MKT Livery AWD,Special purpose vehicle,3.7,6,A6,X,14.7,10.3,12.7,297,9,4
,Lincoln,MKZ AWD,Mid-size,2.0,4,AS6,X,12.1,8.4,10.4,245,3,4
,Lincoln,MKZ AWD,Mid-size,3.0,6,AS6,X,14.0,9.2,11.8,278,5,1
,Lincoln,MKZ Hybrid,Mid-size,2.0,4,AV,X,5.7,6.2,5.9,139,9,4
,Lincoln,Nautilus,SUV: Small,2.7,6,AS8,X,12.6,9.2,11.0,259,3,4
,Lincoln,Navigator 4X4,SUV: Standard,3.5,6,AS10,X,15.0,11.4,13.4,314,10,2
,Maserati,Ghibli,Mid-size,3.0,6,AS8,Z,14.1,9.8,12.2,286,9,2
,Maserati,Ghibli S,Mid-size,3.0,6,AS8,Z,14.7,9.9,12.6,295,8,5
,Maserati,Ghibli SQ4,Mid-size,3.0,6,AS8,Z,14.7,9.9,12.6,295,9,2
,Maserati,GranTurismo Convertible,Subcompact,4.7,8,AS6,Z,17.8,11.6,15.0,354,3,4
,Maserati,Levante,SUV: Standard,3.0,6,AS8,Z,15.9,11.1,13.7,324,4,4
,Maserati,Levante S,SUV: Standard,3.0,6,AS8,Z,16.1,11.4,14.0,330,4,4
,Maserati,Levante GTS,SUV: Standard,3.8,8,AS8,Z,17.9,12.9,15.3,360,7,2
,Maserati,Levante Trofeo,SUV: Standard,3.8,8,AS8,Z,17.9,12.9,15.3,360,1,3
,Maserati,Quattroporte S,Full-size,3.0,6,AS8,Z,15.1,10.3,12.8,299,4,1
,Maserati,Quattroporte SQ4,Full-size,3.0,6,AS8,Z,15.0,10.3,12.8,301,7,5
,Maserati,Quattroporte GTS,Full-size,3.8,8,AS8,Z,16.0,10.8,13.7,321,4,3
,Mazda,CX-3,Compact,2.0,4,AS6,X,8.3,6.9,7.7,179,10,1
,Mazda,CX-3,Compact,2.0,4,M6,X,8.8,7.0,8.0,186,7,2
,Mazda,CX-3 4WD,Compact,2.0,4,AS6,X,8.6,7.4,8.1,189,4,5
,Mazda,CX-5,SUV: Small,2.0,4,M6,X,9.7,7.7,8.8,206,3,5
,Mazda,CX-5,SUV: Small,2.5,4,AS6,X,9.7,7.8,8.8,206,3,2
,Mazda,CX-5 (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.3,7.6,8.5,201,3,3
,Mazda,CX-5 4WD,SUV: Small,2.5,4,AS6,X,10.2,8.2,9.3,217,7,1
,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.8,7.9,9.0,208,5,4
,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4,AS6,X,10.8,8.7,9.8,230,7,4
,Mazda,CX-5 Diesel 4WD,SUV: Small,2.2,4,AS6,D,8.9,7.9,8.4,227,1,1
,Mazda,CX-9,SUV: Small,2.5,4,AS6,X,10.6,8.4,9.6,225,5,4
,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,11.6,9.1,10.5,244,10,3
,Mazda,Mazda3 4-Door,Compact,2.0,4,AS6,X,8.4,6.6,7.6,178,3,2
,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4,M6,X,8.7,6.4,7.7,180,2,4
,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.8,6.4,7.7,181,7,2
,Mazda,Mazda3 4-Door (Cylinder Deactivation),Compact,2.5,4,AS6,X,8.8,6.6,7.8,183,2,4
,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,9.2,7.0,8.2,192,8,4
,Mazda,Mazda3 5-Door,Mid-size,2.0,4,AS6,X,8.6,6.7,7.7,181,6,5
,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4,M6,X,8.7,6.6,7.8,181,7,4
,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,9.0,6.8,8.0,187,2,5
,Mazda,Mazda3 5-Door,Mid-size,2.5,4,M6,X,9.2,6.6,8.1,189,7,1
,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.8,7.4,8.7,204,7,4
,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,9.1,6.7,8.0,187,7,4
,Mazda,Mazda6 Turbo,Mid-size,2.5,4,AS6,X,10.0,7.5,8.9,208,7,4
,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.6,7.9,186,3,5
,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,189,6,4
,Mercedes-Benz,A 220,Subcompact,2.0,4,AM7,Z,9.7,6.8,8.4,195,3,3
,Mercedes-Benz,A 220 4MATIC,Subcompact,2.0,4,AM7,Z,9.6,7.1,8.5,199,3,1
,Mercedes-Benz,A 250,Station wagon: Small,2.0,4,AM7,Z,9.4,6.8,8.3,192,4,2
,Mercedes-Benz,A 250 4MATIC,Station wagon: Small,2.0,4,AM7,Z,9.9,7.0,8.6,201,3,2
,Mercedes-Benz,AMG C 43 4MATIC,Compact,3.0,6,A9,Z,12.4,8.7,10.7,253,10,5
,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3.0,6,A9,Z,12.7,9.2,11.2,263,4,1
,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3.0,6,A9,Z,12.9,8.8,11.1,255,9,1
,Mercedes-Benz,AMG C 43 4MATIC Wagon,Station wagon: Small,3.0,6,A9,Z,12.4,8.9,10.8,255,6,2
,Mercedes-Benz,AMG C 63,Compact,4.0,8,A9,Z,13.2,8.7,11.2,263,5,5
,Mercedes-Benz,AMG C 63 S,Compact,4.0,8,A9,Z,13.2,8.7,11.2,263,6,3
,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4.0,8,A9,Z,13.9,9.7,12.0,282,2,1
,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4.0,8,A9,Z,13.9,9.2,11.8,277,6,2
,Mercedes-Benz,AMG CLA 45 4MATIC,Minicompact,2.0,4,AM7,Z,10.3,7.9,9.2,217,9,3
,Mercedes-Benz,AMG CLS 53 4MATIC+,Compact,3.0,6,A9,Z,12.4,8.7,10.7,235,3,3
,Mercedes-Benz,AMG E 53 4MATIC+,Mid-size,3.0,6,A9,Z,11.2,8.3,9.9,232,10,3
,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3.0,6,A9,Z,12.5,9.0,10.9,245,10,4
,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3.0,6,A9,Z,12.3,8.5,10.6,237,6,3
,Mercedes-Benz,AMG E 53 4MATIC+ Wagon,Station wagon: Mid-size,3.0,6,A9,Z,11.5,8.6,10.2,239,7,3
,Mercedes-Benz,AMG E 63 S 4MATIC+,Mid-size,4.0,8,A9,Z,16.0,10.5,13.5,318,5,2
,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4.0,8,A9,Z,14.6,10.4,12.7,299,1,5
,Mercedes-Benz,AMG G 63,SUV: Standard,4.0,8,A9,Z,18.1,15.6,17.0,396,9,4
,Mercedes-Benz,AMG GLA 45 4MATIC,Station wagon: Mid-size,2.0,4,AM7,Z,10.7,8.3,9.6,225,6,2
,Mercedes-Benz,AMG GLC 43 4MATIC,SUV: Small,3.0,6,A9,Z,12.5,9.6,11.2,262,6,2
,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3.0,6,A9,Z,12.6,9.7,11.3,265,6,3
,Mercedes-Benz,AMG GLC 63 S 4MATIC+,SUV: Small,4.0,8,A9,Z,15.0,10.9,13.2,309,2,4
,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,SUV: Small,4.0,8,A9,Z,15.0,10.9,13.2,309,1,5
,Mercedes-Benz,AMG GLE 43 4MATIC,SUV: Standard,3.0,6,A9,Z,14.0,10.6,12.4,292,1,5
,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,SUV: Standard,3.0,6,A9,Z,14.1,10.9,12.6,297,1,2
,Mercedes-Benz,AMG GLE 63 S 4MATIC,SUV: Standard,4.7,8,A7,Z,17.7,13.4,15.8,370,1,4
,Mercedes-Benz,AMG GLE 63 S 4MATIC Coupe,SUV: Standard,4.7,8,A7,Z,17.2,12.8,15.2,357,1,2
,Mercedes-Benz,AMG GLS 63 4MATIC,SUV: Standard,4.7,8,A7,Z,17.8,13.2,15.7,370,8,2
,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3.0,6,A9,Z,12.4,9.8,11.2,264,7,5
,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Compact,4.0,8,A9,Z,15.5,11.5,13.7,323,4,5
,Mercedes-Benz,AMG GT 63 S 4MATIC+ Coupe,Compact,4.0,8,A9,Z,15.6,11.5,13.7,324,6,2
,Mercedes-Benz,AMG GT C Coupe,Two-seater,4.0,8,AM7,Z,15.3,11.4,13.5,315,5,5
,Mercedes-Benz,AMG GT C Roadster,Two-seater,4.0,8,AM7,Z,15.2,11.4,13.5,315,4,5
,Mercedes-Benz,AMG GT R Coupe,Two-seater,4.0,8,AM7,Z,15.9,11.8,14.0,327,5,3
,Mercedes-Benz,AMG S 63 4MATIC+,Full-size,4.0,8,A9,Z,14.1,8.9,11.8,275,6,3
,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Subcompact,4.0,8,A9,Z,15.8,9.8,13.1,306,2,1
,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4.0,8,A9,Z,14.0,8.7,11.6,271,4,1
,Mercedes-Benz,AMG S 65,Full-size,6.0,12,A7,Z,18.6,10.9,15.1,356,7,2
,Mercedes-Benz,AMG S 65 Cabriolet,Subcompact,6.0,12,A9,Z,17.1,11.0,14.3,337,8,2
,Mercedes-Benz,AMG S 65 Coupe,Compact,6.0,12,A9,Z,17.6,11.0,14.6,343,5,2
,Mercedes-Benz,AMG SL 63,Two-seater,5.5,8,A7,Z,15.3,10.2,13.0,303,1,2
,Mercedes-Benz,AMG SLC 43,Two-seater,3.0,6,A9,Z,11.8,8.2,10.2,238,1,5
,Mercedes-Benz,B 250,Station wagon: Small,2.0,4,AM7,Z,9.8,6.8,8.4,196,8,1
,Mercedes-Benz,B 250 4MATIC,Station wagon: Small,2.0,4,AM7,Z,10.3,7.8,9.1,215,4,2
,Mercedes-Benz,C 300 4MATIC,Compact,2.0,4,A9,Z,11.0,7.3,9.4,219,4,3
,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2.0,4,A9,Z,11.3,8.1,,231,1,5
,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2.0,4,A9,Z,10.9,7.7,9.5,221,1,1
,Mercedes-Benz,C 300 4MATIC Wagon,Station wagon: Small,2.0,4,A9,Z,10.9,7.7,9.5,221,10,5
,Mercedes-Benz,CLA 250,Minicompact,2.0,4,AM7,Z,9.6,6.6,8.2,193,5,4
,Mercedes-Benz,CLA 250 4MATIC,Minicompact,2.0,4,AM7,Z,9.9,7.3,8.7,204,5,2
,Mercedes-Benz,CLS 450 4MATIC,Compact,3.0,6,A9,Z,11.3,7.9,9.8,213,6,3
,Mercedes-Benz,E 300 4MATIC,Mid-size,2.0,4,A9,Z,11.0,8.1,9.7,228,9,1
,Mercedes-Benz,E 450 4MATIC,Mid-size,3.0,6,A9,Z,11.8,8.5,10.3,244,9,5
,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3.0,6,A9,Z,12.7,10.1,11.6,271,1,1
,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3.0,6,A9,Z,12.5,9.1,11.0,257,2,4
,Mercedes-Benz,E 450 4MATIC Wagon,Station wagon: Mid-size,3.0,6,A9,Z,12.3,8.9,10.8,254,6,3
,Mercedes-Benz,G 550,SUV: Standard,4.0,8,A9,Z,18.0,14.1,16.3,378,10,5
,Mercedes-Benz,GLA 250 4MATIC,SUV: Small,2.0,4,AM7,Z,10.1,7.6,9.0,209,10,4
,Mercedes-Benz,GLC 300 4MATIC,SUV: Small,2.0,4,A9,Z,11.0,8.7,10.0,234,7,3
,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2.0,4,A9,Z,10.8,9.0,10.0,234,2,2
,Mercedes-Benz,GLE 400 4MATIC,SUV: Standard,3.0,6,A9,Z,13.5,10.3,12.1,282,5,1
,Mercedes-Benz,GLS 450 4MATIC,SUV: Standard,3.0,6,A9,Z,14.9,11.2,13.2,312,1,4
,Mercedes-Benz,GLS 550 4MATIC,SUV: Standard,4.7,8,A9,Z,17.2,12.6,15.1,355,5,1
,Mercedes-Benz,Maybach S 560 4MATIC,Full-size,4.0,8,A9,Z,14.4,9.5,12.2,286,8,1
,Mercedes-Benz,Maybach S 650,Full-size,6.0,12,A7,Z,18.4,11.1,15.1,355,8,4
,Mercedes-Benz,Metris Cargo,Special purpose vehicle,2.0,4,A7,Z,11.5,9.8,10.7,251,8,4
,Mercedes-Benz,Metris Cargo LWB,Special purpose vehicle,2.0,4,A7,Z,11.3,9.6,10.5,248,7,5
,Mercedes-Benz,Metris Passenger,Special purpose vehicle,2.0,4,A7,Z,12.3,10.3,11.4,268,3,3
,Mercedes-Benz,S 450 4MATIC SWB,Mid-size,3.0,6,A9,Z,12.8,8.5,10.8,253,7,2
,Mercedes-Benz,S 560 Cabriolet,Subcompact,4.0,8,A9,Z,13.8,9.2,11.7,275,1,3
,Mercedes-Benz,S 560 4MATIC,Full-size,4.0,8,A9,Z,13.5,8.6,11.3,265,3,2
,Mercedes-Benz,S 560 4MATIC SWB,Mid-size,4.0,8,A9,Z,13.5,8.6,11.3,265,8,2
,Mercedes-Benz,SL 450,Two-seater,3.0,6,A9,Z,11.8,8.5,10.3,241,8,5
,Mercedes-Benz,SL 550,Two-seater,4.7,8,A9,Z,13.5,9.3,11.6,270,3,3
,Mercedes-Benz,SLC 300,Two-seater,2.0,4,A9,Z,10.0,7.3,8.8,205,7,4
,MINI,Cooper 3 Door,Subcompact,1.5,3,AS6,Z,8.8,6.8,7.9,184,2,1
,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,Z,8.5,6.2,7.5,175,4,5
,MINI,Cooper 5 Door,Subcompact,1.5,3,AS6,Z,8.8,6.8,7.9,184,8,5
,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,Z,8.4,6.3,7.5,175,1,5
,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,AS8,Z,10.2,7.6,9.0,212,6,4
,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,M6,Z,10.5,7.4,9.1,214,5,1
,MINI,Cooper Convertible,Minicompact,1.5,3,AS6,Z,8.8,6.8,7.9,184,6,2
,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.4,6.3,7.5,175,6,4
,MINI,Cooper Countryman ALL4,Station wagon: Small,1.5,3,AS8,Z,10.3,7.9,9.2,215,4,3
,MINI,Cooper Countryman ALL4,Station wagon: Small,1.5,3,M6,Z,10.5,7.4,9.1,214,9,3
,MINI,Cooper S 3 Door,Subcompact,2.0,4,AS6,Z,9.3,7.3,8.4,197,1,4
,MINI,Cooper S 3 Door,Subcompact,2.0,4,M6,Z,10.2,7.4,9.0,210,2,5
,MINI,Cooper S 5 Door,Subcompact,2.0,4,AS6,Z,9.3,7.3,8.4,197,6,4
,MINI,Cooper S 5 Door,Subcompact,2.0,4,M6,Z,10.2,7.4,9.0,210,5,1
,MINI,Cooper S Clubman ALL4,Mid-size,2.0,4,AS8,Z,10.4,7.6,9.2,214,2,2
